정권교체는 물건너갔어요. 꼬마 #@이름#가 당대표 당선되는 날 나는 이미 예상했지요. 최소 다음 정권까지는 종북좌파 집권이 불가피해요. 부동산 부자들은 집 절대팔지말고 보유하세요. 집값은 계속 상승합니다. 벼락거지들과 젊은이들은 내집 마련 포기하고 삶을즐기는 라이프스타일로 인생을 재설계하세요. 집은 임대로 살아야합니다. 주거비용 많이 들어가니 현금흐름을 잘 조정하세요.재벌들은 해외현지공장 늘려야합니다. 국내에서는 각종규제와 세금 정책리스크가 커요.여건이되는 부자들은 국내자산 처분해서 이민가세요. 그리고 벌이가 적은 분들은 애써 일하지,PO,,,,,
그나마 언론에서 까주니 요 정도지 ! 보수 언론이 연일 까대니까 작심하고 손보는중 국민이 다 안다 tbs는 왜 정치하냐? MBC는 정치 참여를 밥먹듯하고 jtbc 손새끼는 나라 망친 망나니,PO,,,,,
최원장님 #@이름#이 되면 큰일나요. 나라가 망하는 것을 보고 싶나요? 선진국에서도 성공한 사례가 없는 기본소득을 하겠다고 하고 있고 기본대출도 말하는데 재원마련은 구체적이지 않고 선동질로 #@이름# 이후에 또 속이려고 하고 있습니다. 소극주도성장 업그레이드 버전인데 여기에 속는 인간이 많아요. 당장 내눈앞에 돈만 온다면 좋다고 찍는 인간들 말이죠,PO,,,,,
저런소리 듣고 가만있음 그냥 국제적 바보 인증하는거지... 국내적 위기때마다 혐한 들고 나오는데 이번정부때는 우리나라 극우들의 힘받고 저런소리까지 하네.. 식민지였던 나라가 선진국되고 국제적 위상이 올라가니까 배아파서 관료들까지 미쳐돌아가보나..,PO,,,,,
#@이름#아 이제 니 계급장 알아달라고 광고하냐? #@이름#한테도 계급장질 그렇게 해대더만. #@이름#는 첨부터 알아서 긴거고. 그래서 국힘이 망하는거다. #@이름#는 니 계급장에 경례 잘해서 검증단장 시켜주냐? 그 #@이름#에 수꼴은 심판받아야 마땅할 보수의 원흉인데. 그런 놈이 니 계급장질에 도움이되니까 왼장채워주냐? 어디서 더러운 정치만 배워가지고. 누가 #@이름#키즈 아니랄까봐.,PO,,,,,
이로남불 최악의 대선 후보다. 반성은 커녕 뻔뻔하게 딱 #@이름# 스타일이네. 이러니 #@이름#이 밀어 주는 구나. 함께 대한민국을 망쳐라.,PO,,,,,
옳은 얘기했구만.피딱지도 안떨오진놈이 인기영합에 신경쓰고 자기당 후보들 욕이나하고 아주 못쓸놈이다.#@이름#과 여당 개들애게 덥비는것을 보질 못했다.그러나깐 자기동네에서도 국회의원을 몇번씩 떨어지지.샹긴것부터 분당만 초래할 놈이다.꼭 #@이름#과 #@이름# #@이름#이 보낸 첩자 같다.,PO,,,,,
윤전총장은 나는 사람에게 충성하지않는다 라는 의미는 나는 조직에 충성할뿐이다즉 검찰공화국의 영원한 똘마니로 남았어야 쩍벌남이든 뭐든 어울리는데한나라의 대통령으로는 어울리지않는다,PO,,,,,
의지는 알겠는데 무조건 받는다고 모가 해결되나? 미국이나 유럽처럼 시스템이 되어있어도 각종 문제 발생하는데 무조건 받아서 당신이 그 사람 집 구해 주고 직업 구해 줄건가? 감성팔이 좀 하지말고 생각을 좀 해라. 의원이나 되가지고 저렇게 무책임한 말만 하니까 국민들이 욕 하는 거에요,PO,,,,,
잘못된 관행을 바로잡는게 민주당이 개혁을 외친 이유가 아님? 하여튼 위선자들 에라 ㅌ ㅌ,PO,,,,,
#@이름# 이자도덩치에안맞게 참드럽게정치하네.,PO,,,,,
조국이 대갈에 우동사리만 가득하구나~!!,PO,,,,,
저 숫자도 믿을 수 없음. 하도 구라를 잘쳐서. 부정선거도 획책하는 인간들이 뭘 못하겠냐,PO,,,,,
?여성징병제? 실시! 여가부 폐기! 페미니즘 정신병,PO,,,,,
대통령선거 잘하자!!#@이름#대통령??만들어국힘당 민주당 정치꾼들정부공무원패거리세금도둑놈들과 추종자들조사해서 재산몰수정신교육대보내야한다 ?,PO,,,,,
#@이름#은 리얼 깡패에 사회주의자입니다. 절대 통치궍ㆍ가 되면 안될 인물,PO,,,,,
#@이름# 지사는.......일본자민당이 제일 껄끄러워 하는 후보 우리나라 재벌과 기득권.특권층이 제일 껄끄러워 하는 후보.....그럼 뭐...답 나왔지.. 시대의 흐름임,PO,,,,,
촉새 #@이름# 주접떨지마라 비판만 할줄아는 여자 지가 내는 안은 없고 이런 여자가 대권후보란다 기가 찬다 니가 안을 내봐라 지는 공격받을까봐 안도 못내는 주제에,PO,,,,,
민주당에서 다시는 공정과 평등은 입밖에 내지않길 바란다. 완전 위선자들.,PO,,,,,
대통령 코로나 대응잘해 지지율. 40퍼센트라는 희한한 #@이름# 보유국 ㆍ조작인가? 뇌가없는 국민이 그리 많은건가?,PO,,,,,
정말 어처구니가없다!! 깡패같은 대통령을 원하는건가?. #@이름# #@이름#의 독재정치에서 벗어나기위해 수많은 희생이 있었는데도 가족엔 깡패...여성엔 도구화...이런 깡패대통령이 좋은가?,PO,,,,,
민주당은 태생적으로 정책은없고 상대방 트집거리잡아서 표장사하는 무뢰배들이다. 정권탄생과정이 그렇다보니 5년간 거기서 못벗어나고있다. #@이름#도 우리편일땐 겁나 훌륭했는데 상대편되니 하루아침에 파렴치한 만들어버리는 클라스가 오진다. 지들끼리 싸우는 경선도 대체 정책은 어디가고 온통 오물만 남았다. 서울시장선거땐 백바지구두생태탕만 남었었지. 그렇게해서 얻은 정권이라서 또 그렇게하면 된다라고 생각하는 듯.,PO,,,,,
국민을 세금으로 약탈 해 놓고 뭘 잘했나? 문재인대통령 4년동안 실업자가 더 많아지고 있습니다. 2030대는 민주당은 실망입니다. 희망이 더 보이지 않고 청와대가 반부패 공화국입니다.,PO,,,,,
#@이름#도 찢편이면서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,PO,,,,,
‘경찰=#@이름#의 견찰’이니까 #@이름#씨는 지금 친문에게 버럭하는 거지? 하긴 #@이름#이 그대를 vip로 만들고 싶겠어? ㅋㅎ #@이름#이나 #@이름# 같은 애들에게 가서 빌어 봐.,PO,,,,,
쩍벌이 #@이름# 마지막서방도 대선*위 어쩌고 하니 개나 소나..,PO,,,,,
최저임금을 지역별 업종별 차등한다고?  웃기네 .  어느 지역의 어느 업종이 최저임금기준 상위니? 그럼 하위는? 역시 #@이름# 후보는 극우 쓰레기야,PO,,,,,
저 잡것들은 평소 하든 버릇인데 알면서 뽑아준 구민들이 공범이지. 대한민국 수도인 서울은 설라도가 점령. 진성 서울시민들은 꼬봉 노릇.,PO,,,,,
혐오는 민주당 전문분야 아닌가????? 여성단체 표 받을려고 남혐을 부추기지 않았나??? 페미단체랑 동거동락 하는 사이 아닌가???,PO,,,,,
ㅋㅋ 더민주는 더이상 대통령 편이 아니고만.. 언론중재법 가지고 정부 까는 사람들이 할말이 없어졌겠네 더민주나 패라,PO,,,,,
국방비 예산이 남아서 딴데써도 저런식으로 받아치는 개소리를 썩은보수들이 참 마이하지..#@이름#아. 고마해라.,PO,,,,,
듣보잡 #@이름#이 #@이름#로는 부족하냐?사과는 하고 의원짓하냐? 이런게 국민의 대표랍시고 떠들고있네정말 기가찹니다그려,PO,,,,,
#@이름#아 일베들이 뱅기 높이태워줄때 대통령된줄알고 엄청좋았지 이젠다른후보 또뱅기태워준단다 넌 추락하는뱅기는 날개가없단다 추락추락 ㅋ,PO,,,,,
국개의원들은 죄를저질러도 법에해당이 안되나 더듬당이 다감싸안으니까 더불어 가는거지#@이름# 처다만봐도 구토나올려고하네 웩웩,PO,,,,,
대선주자들 하나같이 #@이름#젊다고 상당히 우숩게 보고있구만 국민의힘 대선주자들 못봐주겠다뭐하는거냐 니들은 #@이름# 만만하냐 왜 자꾸 #@이름#못잡아 안달하냐 아주그냥 지들스스로가 국민의힘 지지층 이탈을 하게만드네 정말 어이가 없다 정말 국민의힘 이꼰대들 어찌해야하냐 지금 국민의힘 대선주자들 하는꼬라지보니 국민의힘 이번에도 여당되기는 다틀렸다 당대표를 우숩게보니 국민들 얼마나 우숩게 보겠냐고 이것 #@이름#만 문제있는게 않니구만 대선출마자들전부다 문제 많구만 #@이름#힘들겠다 저꼰대들때문에,PO,,,,,
자국민 자영업자소상공인들은 죽어나가는데ㅡ역시 북돼지의 충견은 그저 헤헤거리는군,PO,,,,,
한심한놈감투라는계인간을이리망가트린다. 이런애송이을대표로선출한국힘이#@이름#지 ?신당창당하던지비대위로가야한다. ?원후보의경륜이나실력을#@이름#가감히따러갈수있곗나 정치. 행정. #@이름#이런분이지도자가되어야지,PO,,,,,
아솔직히 민주당보단 얘네찍겟는데 내가 얘네 좋아했던 이유는 틀내 안나서 사기꾼냄새 안나서인데 이제 틀내나..,PO,,,,,
그럼 혐의 있으면 국민의힘과 친일 조중동 사라지니?,PO,,,,,
못난것들#@이름#에 놀아나고 벌벌떠는 한심한 정권,PO,,,,,
대깨들이 윤 후원금 많이 들어 온다 하니까  배가  아파서 뒹구네!  어찌 좌파빨갱이물이 들어서 우리 하고 모든것이 반대인가?,PO,,,,,
그냥 버릇이 없는거네. #@이름# 정도 정치 경력이 있는 중진의원이 가두리양식 운운한다고 네가 거기에 #@이름#을 돌고래에... 다른 후보들을 멸치에 비유하는게 상식적이라고 생각하는거냐? 3번 출마해서 다 낙선한 새퀴가 직접 상관없는 일부 국민들이 지지해준 결과로 당원들 지지가 미치지 못했음에도 당대표직에 앉았는데 하는 짓거리는 정말 양아치 이상도 이하도 아니다. 진짜 웃긴 새퀴다.,PO,,,,,
7순의 여인을 그 것도 죄도 없는 대통령을 끌어내고 문가놈은 잠이올까?,PO,,,,,
어젯밤 화나요 수만개 기사들은 다 삭제됐네요?난 #@이름#보다 더한 인간이 있을줄 몰랐는데그것도 민주당 대선후보라니여지껏 민주당은 그놈이그놈이지만 그래도 좀 낫다라고 했는데 #@이름#이 그걸 완전히 깨는구만요 민주당을 점령하긴 했네,PO,,,,,
빠들이 정치를 유린하는구나..,PO,,,,,
ㅋㅋㅋ 민주당 새끼들 수준 ㅋㅋㅋ,PO,,,,,
그렇게 얘기한다는건 결국 엉터리논문 표절한게 맞네.표절한 넘들 다들후보 사퇴하길 바란다.국모감도 대통령 될 자격도 되지 않는 분들이 나와서설처대지 마세요.,PO,,,,,
내년에 #@이름#이 청와대 나오면서 한마디 할 듯...\코로나! 미안하고 고맙다\ 덕분에 집회 막아서 탄핵 안 당했으니....,PO,,,,,
원래 뒤가 구린넘이 더 큰소리인법...방구 낀 놈이 성내듯이...정권만 잡으면 자기들 입맛대로...대한민국 은 정치가 바뀌어야 한다. #@이름# 회장 말처럼 대한민국 행정은 *류고 정치는 *류 라고....,PO,,,,,
조중동이 밀어주니 #@이름#는 외롭지 않네?? 사꾸라 !!,PO,,,,,
국민의힘은 북한에 대해 아가리를 닫혔으면 좋겠어요 그간 남북관계악화 시켜 죽사발되고도움이 하나도 안됐죠 분명 하면 안되는줄 알면서도 OOO 들은 항시 삐딱하게 나가고 국민을  선동하고 나라를 어지럽히는 국민의 힘은 해산해서 없어져야 합니다,PO,,,,,
#@이름#이 참으로 맛이 간 인간이네 언제까지 친일 어쩌고 찾을건가 그럼 민주당 이인간들은 북에가서 #@이름#이 만나고 오느라 수고했다고 #@이름#이 국개의원 만들어준 정당아닌가? 친북이네 참으로 한심한인간 이런인간이 나대는 세상이 됐으니 정원교체가 답이다,PO,,,,,
어떤 눔들이 #@이름#을 뽑아놓고 국수를 말아먹고 있냐? #@이름#를 제대로 모시던지 폭망하던지 해라.난 야당을 지지하지만 지금의 야당은 여당*중대다.사라져라.야당의 야성을 포기하려면 야당의원 모두는 국회를 떠나라!,PO,,,,,
역대급으로 뭣같은 정부다 주적한테 양해를구하고 훈련해?????듣도보지도 못한 나라 경험하게해주네,PO,,,,,
586 할배들 하나만 물어봅시다. 이게 당신들이 말하는 경험과 연륜이오? 존경과 공경은 마땅한 행동을 할때 받는거지 몇년 더 살았다고 해서 받는게 아니야. 지금 할배가 헛소리하고 #@이름#가 뒷정리하는게 옳은 그림이오?,PO,,,,,
썩은 정치의 상징인 법안 날치기 통과를 경기도지사가 뭔데 얘기합니까? 국회의원 *선이라 그런가 너무 생각없이 말하는 거 아니에요?? 경기도 코로나수 확진자수 폭증해도 인터뷰며 유투브며 다하고 돌아다니더니 ㅋㅋㅋ토론회는 취소??? 에이 그런다고 지지율 하락세가 멈출 것 같지 않아요.국민들을 바보로 아나 봄???ㅋㅋㅋ,PO,,,,,
문어벙이 한테 질 렸는데 똑 같은짓을 하는구나.#@이름#이땜에 표 떨어지는 어리석음을 범하다니... 왜이런 자충수를두어 공격의 빌미를 제공하니?그정도로 #@이름#이가 대단한 인물도 아니건만...,PO,,,,,
한국위상? 한국위상은 니넘 #@이름#의 조오댕이에 달려있지 위상 위상 하지마라 너 #@이름#넘과 마누라니언은 한국위상에 띠옹칠 하는 것들잉게,PO,,,,,
#@이름#이나 #@이름#은 #@이름#이나 #@이름#보다 낫다. 심가나 문가는 황당해서 민중의 삶을 극도로 피폐하게 한다,PO,,,,,
#@이름#와 뭐가다른가 정권찬탈자들,PO,,,,,
대깨문 빼고는 아무도 안 속는다. 연락사무소 파괴 직전의 형태로 복구해놓으면 인정해줄께. 우주특등머저리가 훠훠훠 짓어대지마라. 조용히 깜방갈 준비나 하고있어라.,PO,,,,,
쇼에 목매는 더듬이당과 #@이름#관련자들. 참 참을 수 없이 가벼운 집단. 욕도 아깝다.,PO,,,,,
그런 연이 정권의 댕댕이 노릇은 잘 하네.,PO,,,,,
정치인이란 직업은 극한직업이라고 할 수 있는데...왜냐하면 다수의 유권자들에게 늘 을이기 때문이지...쩍벌이와 #@이름#이 안되는건 저들이 평생 갑으로만 살아왔거든,PO,,,,,
아니. 민주당 캠프에서 간첩이 발견되고 민주당 여성당에 들어가라고 간첩문서도 발견됬는데 간첩기사 하나도안내다가ㅡㅡ 처음 단독으로 낸다는게 간첩은 #@이름#을 싫어했다?? 국민들이 개호구로 보이나 진짜 jtbc도 폐지해라. 간첩이 곳곳에 숨어있다.,PO,,,,,
소름돋는게 우파 코인 유튜버들이 #@이름# 까기 시작하니까 네이버 뉴스 방구석 여론도 갑자기 #@이름# 까기 시작함 ㅋㅋㅋ 좌파는 북한에서 지령 내리고 우파는 찌라시 유튜버들이 지령 내리나봄,PO,,,,,
슬슬 국민의힘 본색이 드러나네. 실컷 불쏘시개로 써묵고 결국은 본선은 자기들이 가겠다는 소리네? #@이름# #@이름# 마 조때따 아이가?,PO,,,,,
멍청한 국민의힘 그냥 끝까지 지들 마음대로하게 냅둬라.,PO,,,,,
정치방역 당국은 폭망하라 재수없다,PO,,,,,
정치에 장유유서가 어딨냐..ㅉㅉ 생각하는 꼬라쥐...저게 민주당 수준.....ㅉㅉ,PO,,,,,
얘네들은 그냥 지네편 아니면 다 토착왜구라고 하는거지지 뭐 ㅋㅋㅋㅋ,PO,,,,,
미국 간다고 다 쳐 맞더니 작전 수행하러 나가는 군인들한테는 신경도 안썼네. 배안은 위험 하다는걸 알면서도. 이게 케이방역 현실이다,PO,,,,,
고#@이름#! 아나운서가 아니라 개그맨 출신였나? 정신세계가 희한하네,PO,,,,,
ㅎㅎ 공부중인가보내요. 몇개월 공부해서 대통령되면 아무나하겠네요? 입만열면 극보수.꼰대,PO,,,,,
나라를 통채로  말아먹고있는 정권이다 정권교체가 꼭 꼭 꼭필요하다 대한민국을 살려야 한다,PO,,,,,
#@이름#정부의 폭정과 실정에 국민들 곡소리난다. #@이름#정부와 싸울줄 알고 싸워서 승리한 #@이름#만이 이 말도 안되게 망가진 나라 다 죽어가는 나라 살릴수 있다. 정권교체에 성공하더라도 민주당 180석과 맞장 뜨고 싸워 이기려면 #@이름#의 강인한 리더십이 필요하다. #@이름# 봐라. 무슨 허수아비 바지시장이냐? #@이름#도 그대로고 광화문도 그대로고 #@이름#방역도 그대로다. #@이름#과 싸우라고 국민들이 시장시켜줬더니 #@이름#과 협치하더라. #@이름#만이 나라의 썩어문드러진 친중종북주사파세력들 모두 끝장낼수 있다. #@이름#대통령 화이팅 !!,PO,,,,,
#@이름#이 대통령되면 무소불위 휘두르고 권력에 줄 세워서 나라를 완전 말아 먹을것 같은 생각은 나 뿐일까? 네편 내편도 필요없다. 줄서라!,PO,,,,,
현 정부에 기생해 고위직 해 처먹더 두 기생충들!열팔 덥다,PO,,,,,
김대업으로 뽕맛을 들이더니 얘들은 그쪽으로 특화가 됐어 한마디로 강아지 자식들이지 어떻하면 정권잡고 출세할까 가. 삶의 전부인 놈들이 대성공을 거둔게 현재의 나라꼴인데 십상시가 한 만마리 십만정도 있는거지 곳간의 쥐새끼처럼 곳간의 곡식이 다 지들꺼라고 믿는데 딱 여기까지다. 이제부터 사망의 골짜기에 전부 묻어버리고 새정치 *류정치를 위한 포지티브한 비젼으로 국가를 변화시켜야 한다. 그 첫발이 똥86 고인물 그 더러운 오물들 을 치우는거시다.,PO,,,,,
방가방가 새벽부터 꼴통보수들 많이 들어왔네 또 뭐때문에 이렇게 화가 났을까~???? ㅋㅋㅋㅋ 아무리 조동아리 털어도 눈 하나 감짝 안할텐데~ 우리 꼴통들이 언제부터 이렇게 관심을 가졌을까~?? 오늘도 폭염이란다 건강챙겨라,PO,,,,,
#@이름#은 한국 #@이름#.수원시장과 남양주시장 재난지원금에 반대했는데 자기의 선거전략에 반대 하는 시장에게 어떻게 했는가 국민들 바보가 아니다. 지도자 양심이 문제다.정말 가증스럽다.,PO,,,,,
정치꾼들 담합하여 갈라먹기? 잘해봐라 바퀴벌레들아,PO,,,,,
일하나는잘한다고? 퍼주는걸로 일잘하면 나도 잘하겠다 대통되고나면 부채 심각하지싶다 하루이틀겪냐? 이제는 정신쫌 차립시다,PO,,,,,
지가뭔데 경기도정에 이래라저래라...진짜 민주당이 왜 오합지졸인지 알수있다...#@이름#도 찍어냈던놈들답네...,PO,,,,,
#@이름# 정의당 노동자편 아닌가 ? 노동자들 이더운날 가랭이에 허물 벗겨지게 일하고도 허덕이는데 저따위 가 국회 에어컨 밑에서 장난 똥때리고 한달에 몇천씩 세금 들어가는데 맞냐,PO,,,,,
에라이 문디들아 진짜 삼성이 망해야 정신 짜리겠나,PO,,,,,
치료제 국산 셀트리온 렉키로나쥬를 빨리처방해라 장기손상후휴증이 장난아니라는데 왜? 있는약을 등한시하는지 정부관계자들과 정치권특히여당은 각성좀해야 니들 다죽었어  선거때보자,PO,,,,,
거짓말도 좀 성의껏 해라 넌 그냥 국짐당 바지사장이잖아,PO,,,,,
2색이나 저색이나 지가 대통령되고 싶은 욕망만 그득그득하고 인격이나 도덕심같은 기본덕목은 개줘버렸구먼 열심히 싸워라 그래. 어차피 둘다 개슷기면 민주당 망하는 쪽에 표줄란다,PO,,,,,
조선일보가 이런 기사를 낸다고? 아항... 윤씨 노이즈마케팅이구나. 좋은 내용이 없으니 이렇게라도 관심을 끌으려는거구나. 그런게 아니라면 조선일보가 같은 편의 삽질을 기사로 내보낼리가 없지. 선거판에서는 무관심이 최대의 적이거든.,PO,,,,,
어이 #@이름#이! 대통령 하고 싶어서 환장하다보니까 그렇게 밖에 말을 못하지? 국민의 눈높이에 못맞췄다고? 마치 국민의 눈이 높은 것 처럼 말하네. 국민 눈 높이에 못맞췄다고 하는게 아니라 국민 수준에 비해서 넘 저질이라고 말해야지. 너는 대가리는 얼마나 좋아서 사시패스 하고 변호사 했나 몰라도 기본적으로 싸가지가 바가지야. 국민들이 제일 싫어하는 인간성.,PO,,,,,
그럴줄 알았지.더듬어 너히들,PO,,,,,
훈련  반대하는  인물들  면면을 보면  뇌가  죄측으로  큰것이   보이는듯    짜이나와    훈련할래?,PO,,,,,
백신접종 안하고 파병한 군 통수권자 맞나 무능한 대통령 #@이름# 오로지 내편만 오로지 북한만,PO,,,,,
추매 저건볼에 보톡젓나맞아서 볼에심술이가득찾네~썩을!,PO,,,,,
#@이름# 전총장이  국민힘당에  들어가라는법은  없다. #@이름#  너  대표됐다구 너무  안하무인이구나  국민들을  알기를 ??  뭣으로아네  너희가 잘나서 국.힘  국민들이  밀어주는줄 착각하네  #@이름#아 정신차려라,PO,,,,,
하! 가지가지 골구로 하는짓에 이젠 웃기지도 않네 어쩌다가 나라꼴이 이런자가 대선 유력후보 자리까지 오르다니 궁민중에 단순하고 감정대로 행동하는 모자른자들이 이렇게 많을줄이야,PO,,,,,
공짜라면 좋다고 받아쳐먹는 국회의원들은 문제가 크다. 이나라 정치도 그리할테니.,PO,,,,,
국힘 안 들어갈 거면 조용히 자연인으로 지내거라. 하는 꼴 보니 넌 #@이름# 시즌*가 아니라 그보다 더 ??망신당할 거다.,PO,,,,,
내로남불 작자들이 할말은 아니지? 그리고 선전.선동조작방송은 좌파들 단골이지 거기에 성추행.성폭력자도 우리편은 무조건 옹호하고 그동안 성비리 나오는거 보고 대깨문들아 이성좀 가져라.그리고 지금 좌파 시민단체가 정치단체되서 온갖비리 터져도 주둥이 다물지요.그 많은 반대만 하던 시민단체 오데로 간다요?  청와대 나 구개의원 직행이지,PO,,,,,
언론 개혁이 필요하니 뭐니 게거품을 물더니만 결국 언론을 장악하려 드는 건 #@이름# 패거리들이네. 우리 국민들이 이들 썩어빠진 좌좀 무리들을 절대 용서하면 안됩니다. 정권교체 반드시 이뤄내서 모조리 감옥에 쳐넣읍시다!,PO,,,,,
아니 저 둘을 비교하는 자체가 모순이다.. 이 지사는 여지껏 야당으로부터 검증을 넘어 정치공작도 보티고 온 사람과 아직 한번의 검증도 없는 짜장과 어케 비교를 ㅎ,PO,,,,,
어차피#@이름#이이긴다고? 내가알기론 #@이름#한테발리고있다가 킹크랩으로여론조작하고난뒤로 #@이름# 지지율떨어진걸로아는디? 그렇게 조작질해도 #@이름# #@이름# 지지율이 #@이름# 표 넘어섰던거는모르는가? 조작질안했음 #@이름#은 대선*등했을걸??,PO,,,,,
#@이름# #@이름# 빼고 진보는 다 쓰레들,PO,,,,,
사꾸라 #@이름#..저런게 대권에 도전한다는게 부끄럽다.,PO,,,,,
다음 코스는 광주 찾아 눈물 찍기 다음 코스는 재래시장 찾아 오뎅 처묵하기 다 #@이름# 쓰앵님이 하신 짓임 스토리텔링은 아직도 #@이름#은 배가 고픕니다로,PO,,,,,
맞는말이네.대표의 직무가 무엇인지.우선순위가 무엇인지?국민보다도 모르는자가 무슨 당대표.대선앞두고여당의 *중대 앞잡이말만하니?과연 야당의  대표인가?계급가지고 말하면 계급에 맞게 일을 해야지.하는일은 훈련병이나 하는 행동을 하니.모든국민이 무엇보다도 정권교체를 간절히 바라는데..정말 개탄할 노릇이다.그리고 여당 앞자,PO,,,,,
문빠들에게 잘 보이려면 친북이 필수인거냐?,PO,,,,,
가증스러운 #@이름# 역겨운 더러운당 괴수놈.,PO,,,,,
진짜 팔푼이들. 이런자가 대통령 후보라니.. 참…,PO,,,,,
아무도 모르는 새벽 4시에 언론재갈법을 통과시킨 뭉가리패들이 아프간 난민들 방안에 대한 미국 등 언론 질문엔 반항하고 하기 싫고 대꾸도 안하더니 아프간 현지에 대사관 직원이나 군인도 없이 391명을 어떻게 각 지역에서 공항으로 데려오고 수송기만 가서 직원도 없이 어떻게 이 많은 인원 관리 태우겠나? 모두 미군들이 정리하고 파키스탄까지 모든 걸 해 주었고 이 정권은 단지 수송만 해 온 걸 무슨 인권? 정부를 도왔니? 선심쓰는 것처럼 숟가락얹어 선전하네.,PO,,,,,
민주당 하는 일이 다 그렇지 모. 양철 냄비? 속 다 보인다 이것들아… 아 염치는 엇다 두고 사는가 모르겠군.,PO,,,,,
얼마나 쓰레기같이 독재하려고했으면 감찰기관의 수장들이 죄다 정치출마를 선언하냐? 스스로 떳떳하여서 불법적으로 탄압하던 대상을 단죄하겠다는게 아니면 대체 왜 감찰기관수장들이 출마선언하고있냐고ㅋㅋㅋㅋㅋㅋ,PO,,,,,
#@이름#씨 솔직히 말하세요 수구정당인 국민의 힘이 되기를 바라잖아요 선거 컨설팅 하면서 국민을 호도 하지 마세요 은근히 #@이름#을 띄워 주는 행태 당신도 언젠가는 수구정당 비례대표로 입성 하겠네 그래도 기왕이면 미덥지만 민주 진영이 되어야 국민의 삶이 나아진거요 이상한 언어유희로 국민을 희롱 하지 마세요 개혁은 언론이지 않겠소?언론만 제대로 보도만 하면 윤씨 같은 개검이 안 나온다,PO,,,,,
#@이름#는 딴따라가 아니지... 그저 순수한 떼극기 부대 같은 철없는 늙은 녀석일뿐...  나이 먹어 갈 수록 현명해 져야 하는데 가끔 #@이름# 같이 철딱서니 없는 녀석이 나오긴 하더라. #@이름#야  이제 그만 나대고 이번에 돈좀 챙겼으면  당분간 돈 떨어질때까지는 조용히 자빠져 있거라. 다른 가수들도 코로나로 힘들어도 방역때문에 참고 지내는거야...  ㅉㅉ   언제 철들까?,PO,,,,,
이제 드러내 놓고 북한을 옹호하는구나. 뻘갱이들이 득실대는 꼴을 보고만 있어야 하나? 밥숟가락 얹기 전문꾼 #@이름#야 니 아가리로 절마한테 뭐라고 할 리는 절대로 없겠지?,PO,,,,,
윤씨나 #@이름# 거게그거지 정부정책가지고 이슈을만든 그넘이 그넘이고 군대복무 미필자가 할말있나 군데목무미필자가 이래라 저래라 하지마라 지겨운 쑤구레같은니 너같은 인간들 살면서 많이뵈다 저는안하고 남보고하라고,PO,,,,,
책임감도 없고 뚜렷한 국정철학도 없는 자칭 진보 폴리패서들끼리의 리그~한심하네요,PO,,,,,
내가 경기도민인데 절대 반대일세!그리고 #@이름#는 입명 철해하고 도지사 계급장 떼고 경선에임하라! 지금 장난하냐 막바지에 여기저기 사람 꼽는거 그럴수록 당신 표는 없어진다는거! 도민들 개ㆍ돼지로 보지마라!,PO,,,,,
역시 기회주의자 #@이름#답다. 확실한 주관이 없는 이런 엉터리 이중인격자가 나라를 어떻게 맡기겠는가,PO,,,,,
야...민주당에서 전국민지급 주장할때는 개거품 물던 인간들이.....이준잣대가 합의 했다니깐 전국민지급이 맞다네. ㅋㅋㅋㅋㅋㅋ 지지자들의 이준잣대.,PO,,,,,
그리 날고기던 야권 국짐당 중진의원님들. 머하시고 ㅎㅎㅎ 지역주민들이 일하라 선출했더니 다들어디가신건지???,PO,,,,,
배신자 #@이름#가 거짓말이 입에 베었네. JP묘소 앞에서 뻔뻔스럽게 한 말이 가관이어서 하나 선물해준다. 자유한국당 대선주자인 #@이름# 경남지사가 #@이름# 전 대통령을 겨냥해 \#@이름#인 줄 알고 뽑았더니 향단이었다\며 \탄핵 당해도 싸다\고 독설을 날렸다. 2017.03.29. 조선일보 채널A YTN 노컷뉴스 머니투데이 등등에 실린 기사다. 배신자는 #@이름#와 #@이름#이다. 두 놈 다 탈당했다 들어온 놈들 아니냐!,PO,,,,,
원조 대깨 ㅇㅈ,PO,,,,,
이거는 진짜 아니다! 감옥가는법을 제정해야지 욕하면 처벌하는법을 제정한다고? 제정신이여? 여기서 민주당은 완전 끝!,PO,,,,,
#@이름#이 추구하는 것이 도대체 무엇인지 의문스럽다. 좌파진영에 몸 담았다가 좌파를 배신하고 좌파를 공격해대다가 다시 우파를 비판하는 우왕좌왕하는 모습이 본인 스스로도 정체성을 상실해 버린 것 아닌가 싶다. 종북좌파의 영구집권을 막기 위해서는 우파가 다소 미흡하더라도 김 빼지 말고 밀어줘야 한다고 생각한다,PO,,,,,
#@이름# ㅋㅋㅋㅋㅋ 동네 방위병 출신의 위용 워낙 병역기피자들이 많은 저 쪽 당에서는 방위만 해도 좀 먹어 주니 기고만장해서 떠들어 대다 무식함만 자랑 하고 끝남 딱 시골의 주정뱅이 노인 스타일 저런 사람이 대통령 하겠다고 두 번째로 기어 나오는 꼴이라니 국짐 클라스 진짜 ㅋㅋㅋㅋㅋㅋ,PO,,,,,
